3394452189,-0.02,0.93,-0.26,2262        
3394632174,-0.01,0.93,-0.26,2270        
3394752167,-0.02,0.93,-0.26,2262        
3394874638,-0.02,0.93,-0.26,2268        
3394992182,-0.01,0.93,-0.26,2261        
3395112179,-0.02,0.93,-0.26,2254        
3395232175,-0.02,0.93,-0.26,2259        
3395411182,-0.02,0.93,-0.26,2268        
3395531179,-0.01,0.92,-0.26,2267        
3395651177,-0.01,0.92,-0.26,2278        
3395834260,-0.02,0.93,-0.26,2257        
3395951163,-0.02,0.93,-0.26,2258        
3396071158,-0.01,0.92,-0.26,2262        
3396190174,-0.02,0.93,-0.26,2263        
3396310170,-0.02,0.93,-0.26,2262        
3396430164,-0.02,0.92,-0.26,2262        
3396610155,-0.01,0.93,-0.26,2264        
3396730175,-0.02,0.93,-0.26,2258        
3396852618,-0.02,0.92,-0.26,2253        
3396969161,-0.01,0.92,-0.26,2267        
3397089156,-0.01,0.93,-0.26,2268        
3397212237,-0.01,0.92,-0.26,2256        
3397389169,-0.01,0.93,-0.26,2266        
3397510196,-0.02,0.93,-0.26,2262        
3397629160,-0.01,0.93,-0.26,2261        
3397808144,-0.01,0.93,-0.26,2259        
3397928166,-0.02,0.93,-0.26,2257        
3398048164,-0.01,0.92,-0.26,2262        
3398171247,-0.01,0.93,-0.26,2262        
3398288151,-0.02,0.93,-0.26,2260        
3398469090,-0.01,0.92,-0.26,2264        
3398588165,-0.01,0.93,-0.26,2269        
3398709598,-0.02,0.93,-0.26,2266        
3398827149,-0.01,0.92,-0.26,2265        
3398950231,-0.01,0.92,-0.26,2260        
3399070617,-0.01,0.93,-0.26,2261        
3399187161,-0.02,0.92,-0.26,2257        
3399307157,-0.02,0.92,-0.26,2264        
3399427151,-0.01,0.93,-0.26,2269        
3399609125,-0.01,0.93,-0.26,2267        
3399727595,-0.01,0.93,-0.26,2270        
3399849242,-0.02,0.93,-0.26,2260        
3400026145,-0.02,0.92,-0.26,2260        
3400147165,-0.01,0.93,-0.26,2259        
3400266134,-0.01,0.93,-0.26,2265        
3400445149,-0.02,0.92,-0.26,2257        
3400567589,-0.02,0.93,-0.26,2274        
3400745133,-0.02,0.93,-0.26,2261        
3400865128,-0.01,0.93,-0.26,2258        
3400987600,-0.01,0.93,-0.26,2249        
3401164138,-0.02,0.93,-0.26,2271        
3401284131,-0.01,0.93,-0.26,2269        
3401464123,-0.02,0.93,-0.26,2250        
3401584117,-0.02,0.93,-0.26,2265        
3401707100,-0.01,0.93,-0.26,2261        
